"id","year","sport","medal","country","pays","host"
31910,1948,"ice hockey","gold","CAN","Canada",FALSE
31910,1948,"ice hockey","silver","TCH","Czechoslovakia",FALSE
31910,1948,"ice hockey","bronze","SUI","Switzerland",TRUE
31910,1952,"ice hockey","gold","CAN","Canada",FALSE
31910,1952,"ice hockey","silver","USA","United States of America",FALSE
31910,1952,"ice hockey","bronze","SWE","Sweden",FALSE
31910,1956,"ice hockey","gold","URS","USSR",FALSE
31910,1956,"ice hockey","silver","USA","United States of America",FALSE
31910,1956,"ice hockey","bronze","CAN","Canada",FALSE
31910,1960,"ice hockey","gold","USA","United States of America",TRUE
31910,1960,"ice hockey","silver","CAN","Canada",FALSE
31910,1960,"ice hockey","bronze","URS","USSR",FALSE
31910,1964,"ice hockey","gold","URS","USSR",FALSE
31910,1964,"ice hockey","silver","SWE","Sweden",FALSE
31910,1964,"ice hockey","bronze","TCH","Czechoslovakia",FALSE
31910,1968,"ice hockey","gold","URS","USSR",FALSE
31910,1968,"ice hockey","silver","TCH","Czechoslovakia",FALSE
31910,1968,"ice hockey","bronze","CAN","Canada",FALSE
31910,1972,"ice hockey","gold","URS","USSR",FALSE
31910,1972,"ice hockey","silver","USA","United States of America",FALSE
31910,1972,"ice hockey","bronze","TCH","Czechoslovakia",FALSE
31910,1976,"ice hockey","gold","URS","USSR",FALSE
31910,1976,"ice hockey","silver","TCH","Czechoslovakia",FALSE
31910,1976,"ice hockey","bronze","GER","Federal Republic of Germany (1950-1990, &quot;GER&quot; since) ",FALSE
31910,1980,"ice hockey","gold","USA","United States of America",TRUE
31910,1980,"ice hockey","silver","URS","USSR",FALSE
31910,1980,"ice hockey","bronze","SWE","Sweden",FALSE
31910,1984,"ice hockey","gold","URS","USSR",FALSE
31910,1984,"ice hockey","silver","TCH","Czechoslovakia",FALSE
31910,1984,"ice hockey","bronze","SWE","Sweden",FALSE
31910,1988,"ice hockey","gold","URS","USSR",FALSE
31910,1988,"ice hockey","silver","FIN","Finland",FALSE
31910,1988,"ice hockey","bronze","SWE","Sweden",FALSE
31910,1992,"ice hockey","gold","EUN","Unified Team (ex USSR)",FALSE
31910,1992,"ice hockey","silver","CAN","Canada",FALSE
31910,1992,"ice hockey","bronze","TCH","Czechoslovakia",FALSE
31910,1994,"ice hockey","gold","SWE","Sweden",FALSE
31910,1994,"ice hockey","silver","CAN","Canada",FALSE
31910,1994,"ice hockey","bronze","FIN","Finland",FALSE
31910,1998,"ice hockey","gold","CZE","Czech Republic",FALSE
31910,1998,"ice hockey","silver","RUS","Russian Federation",FALSE
31910,1998,"ice hockey","bronze","FIN","Finland",FALSE
31910,1998,"ice hockey","gold","USA","United States of America",FALSE
31910,1998,"ice hockey","silver","CAN","Canada",FALSE
31910,1998,"ice hockey","bronze","FIN","Finland",FALSE
31910,2002,"ice hockey","gold","CAN","Canada",FALSE
31910,2002,"ice hockey","silver","USA","United States of America",TRUE
31910,2002,"ice hockey","bronze","RUS","Russian Federation",FALSE
31910,2002,"ice hockey","gold","CAN","Canada",FALSE
31910,2002,"ice hockey","silver","USA","United States of America",TRUE
31910,2002,"ice hockey","bronze","SWE","Sweden",FALSE
31910,2006,"ice hockey","gold","SWE","Sweden",FALSE
31910,2006,"ice hockey","silver","FIN","Finland",FALSE
31910,2006,"ice hockey","bronze","CZE","Czech Republic",FALSE
31910,2006,"ice hockey","gold","CAN","Canada",FALSE
31910,2006,"ice hockey","silver","SWE","Sweden",FALSE
31910,2006,"ice hockey","bronze","USA","United States of America",FALSE
31910,2010,"ice hockey","gold","CAN","Canada",TRUE
31910,2010,"ice hockey","silver","USA","United States of America",FALSE
31910,2010,"ice hockey","bronze","FIN","Finland",FALSE
31910,2010,"ice hockey","gold","CAN","Canada",TRUE
31910,2010,"ice hockey","silver","USA","United States of America",FALSE
31910,2010,"ice hockey","bronze","FIN","Finland",FALSE
31911,1924,"nordic combined","gold","NOR","Norway",FALSE
31911,1924,"nordic combined","silver","NOR","Norway",FALSE
31911,1924,"nordic combined","bronze","NOR","Norway",FALSE
31911,1928,"nordic combined","gold","NOR","Norway",FALSE
31911,1928,"nordic combined","silver","NOR","Norway",FALSE
31911,1928,"nordic combined","bronze","NOR","Norway",FALSE
31911,1932,"nordic combined","gold","NOR","Norway",FALSE
31911,1932,"nordic combined","silver","NOR","Norway",FALSE
31911,1932,"nordic combined","bronze","NOR","Norway",FALSE
31911,1936,"nordic combined","gold","NOR","Norway",FALSE
31911,1936,"nordic combined","silver","NOR","Norway",FALSE
31911,1936,"nordic combined","bronze","NOR","Norway",FALSE
31911,1948,"nordic combined","gold","FIN","Finland",FALSE
31911,1948,"nordic combined","silver","FIN","Finland",FALSE
31911,1948,"nordic combined","bronze","SWE","Sweden",FALSE
31911,1952,"nordic combined","gold","NOR","Norway",TRUE
31911,1952,"nordic combined","silver","FIN","Finland",FALSE
31911,1952,"nordic combined","bronze","NOR","Norway",TRUE
31911,1956,"nordic combined","gold","NOR","Norway",FALSE
31911,1956,"nordic combined","silver","SWE","Sweden",FALSE
31911,1956,"nordic combined","bronze","POL","Poland",FALSE
31911,1960,"nordic combined","gold","GER","United Team of Germany (1956,1960,1964)",FALSE
31911,1960,"nordic combined","silver","NOR","Norway",FALSE
31911,1960,"nordic combined","bronze","URS","USSR",FALSE
31911,1964,"nordic combined","gold","NOR","Norway",FALSE
31911,1964,"nordic combined","silver","URS","USSR",FALSE
31911,1964,"nordic combined","bronze","GER","United Team of Germany (1956,1960,1964)",FALSE
31911,1968,"nordic combined","gold","GER","Federal Republic of Germany (1950-1990, &quot;GER&quot; since) ",FALSE
31911,1968,"nordic combined","silver","SUI","Switzerland",FALSE
31911,1968,"nordic combined","bronze","GER","German Democratic Republic (1955-1990, ",FALSE
31911,1972,"nordic combined","gold","GER","German Democratic Republic (1955-1990, ",FALSE
31911,1972,"nordic combined","silver","FIN","Finland",FALSE
31911,1972,"nordic combined","bronze","GER","German Democratic Republic (1955-1990, ",FALSE
31911,1976,"nordic combined","gold","GER","German Democratic Republic (1955-1990, ",FALSE
31911,1976,"nordic combined","silver","GER","Federal Republic of Germany (1950-1990, &quot;GER&quot; since) ",FALSE
31911,1976,"nordic combined","bronze","GER","German Democratic Republic (1955-1990, ",FALSE
31911,1980,"nordic combined","gold","GER","German Democratic Republic (1955-1990, ",FALSE
31911,1980,"nordic combined","silver","FIN","Finland",FALSE
31911,1980,"nordic combined","bronze","GER","German Democratic Republic (1955-1990, ",FALSE
31911,1984,"nordic combined","gold","NOR","Norway",FALSE
31911,1984,"nordic combined","silver","FIN","Finland",FALSE
31911,1984,"nordic combined","bronze","FIN","Finland",FALSE
31911,1988,"nordic combined","gold","SUI","Switzerland",FALSE
31911,1988,"nordic combined","silver","AUT","Austria",FALSE
31911,1988,"nordic combined","bronze","URS","USSR",FALSE
31911,1988,"nordic combined","gold","GER","Federal Republic of Germany (1950-1990, &quot;GER&quot; since) ",FALSE
31911,1988,"nordic combined","silver","SUI","Switzerland",FALSE
31911,1988,"nordic combined","bronze","AUT","Austria",FALSE
31911,1992,"nordic combined","gold","FRA","France",TRUE
31911,1992,"nordic combined","silver","FRA","France",TRUE
31911,1992,"nordic combined","bronze","AUT","Austria",FALSE
31911,1992,"nordic combined","gold","JPN","Japan",FALSE
31911,1992,"nordic combined","silver","NOR","Norway",FALSE
31911,1992,"nordic combined","bronze","AUT","Austria",FALSE
31911,1994,"nordic combined","gold","NOR","Norway",TRUE
31911,1994,"nordic combined","silver","JPN","Japan",FALSE
31911,1994,"nordic combined","bronze","NOR","Norway",TRUE
31911,1994,"nordic combined","gold","JPN","Japan",FALSE
31911,1994,"nordic combined","silver","NOR","Norway",TRUE
31911,1994,"nordic combined","bronze","SUI","Switzerland",FALSE
31911,1998,"nordic combined","gold","NOR","Norway",FALSE
31911,1998,"nordic combined","silver","FIN","Finland",FALSE
31911,1998,"nordic combined","bronze","RUS","Russian Federation",FALSE
31911,1998,"nordic combined","gold","NOR","Norway",FALSE
31911,1998,"nordic combined","silver","FIN","Finland",FALSE
31911,1998,"nordic combined","bronze","FRA","France",FALSE
31911,2002,"nordic combined","gold","FIN","Finland",FALSE
31911,2002,"nordic combined","silver","FIN","Finland",FALSE
31911,2002,"nordic combined","bronze","AUT","Austria",FALSE
31911,2002,"nordic combined","gold","FIN","Finland",FALSE
31911,2002,"nordic combined","silver","GER","Germany",FALSE
31911,2002,"nordic combined","bronze","AUT","Austria",FALSE
31911,2002,"nordic combined","gold","FIN","Finland",FALSE
31911,2002,"nordic combined","silver","GER","Germany",FALSE
31911,2002,"nordic combined","bronze","AUT","Austria",FALSE
31911,2006,"nordic combined","gold","GER","Germany",FALSE
31911,2006,"nordic combined","silver","AUT","Austria",FALSE
31911,2006,"nordic combined","bronze","NOR","Norway",FALSE
31911,2006,"nordic combined","gold","AUT","Austria",FALSE
31911,2006,"nordic combined","silver","NOR","Norway",FALSE
31911,2006,"nordic combined","bronze","GER","Germany",FALSE
31911,2006,"nordic combined","gold","AUT","Austria",FALSE
31911,2006,"nordic combined","silver","GER","Germany",FALSE
31911,2006,"nordic combined","bronze","FIN","Finland",FALSE
31911,2010,"nordic combined","gold","FRA","France",FALSE
31911,2010,"nordic combined","silver","USA","United States of America",FALSE
31911,2010,"nordic combined","bronze","ITA","Italy",FALSE
31911,2010,"nordic combined","gold","AUT","Austria",FALSE
31911,2010,"nordic combined","silver","USA","United States of America",FALSE
31911,2010,"nordic combined","bronze","GER","Germany",FALSE
31911,2010,"nordic combined","gold","USA","United States of America",FALSE
31911,2010,"nordic combined","silver","USA","United States of America",FALSE
31911,2010,"nordic combined","bronze","AUT","Austria",FALSE
32498,1924,"ski jumping","gold","NOR","Norway",FALSE
32498,1924,"ski jumping","silver","NOR","Norway",FALSE
32498,1924,"ski jumping","bronze","USA","United States of America",FALSE
32498,1928,"ski jumping","gold","NOR","Norway",FALSE
32498,1928,"ski jumping","silver","NOR","Norway",FALSE
32498,1928,"ski jumping","bronze","TCH","Czechoslovakia",FALSE
32498,1932,"ski jumping","gold","NOR","Norway",FALSE
32498,1932,"ski jumping","silver","NOR","Norway",FALSE
32498,1932,"ski jumping","bronze","NOR","Norway",FALSE
32498,1936,"ski jumping","gold","NOR","Norway",FALSE
32498,1936,"ski jumping","silver","SWE","Sweden",FALSE
32498,1936,"ski jumping","bronze","NOR","Norway",FALSE
32498,1948,"ski jumping","gold","NOR","Norway",FALSE
32498,1948,"ski jumping","silver","NOR","Norway",FALSE
32498,1948,"ski jumping","bronze","NOR","Norway",FALSE
32498,1952,"ski jumping","gold","NOR","Norway",TRUE
32498,1952,"ski jumping","silver","NOR","Norway",TRUE
32498,1952,"ski jumping","bronze","SWE","Sweden",FALSE
32498,1956,"ski jumping","gold","FIN","Finland",FALSE
32498,1956,"ski jumping","silver","FIN","Finland",FALSE
32498,1956,"ski jumping","bronze","GER","United Team of Germany (1956,1960,1964)",FALSE
32498,1960,"ski jumping","gold","GER","United Team of Germany (1956,1960,1964)",FALSE
32498,1960,"ski jumping","silver","FIN","Finland",FALSE
32498,1960,"ski jumping","bronze","AUT","Austria",FALSE
32498,1964,"ski jumping","gold","FIN","Finland",FALSE
32498,1964,"ski jumping","silver","NOR","Norway",FALSE
32498,1964,"ski jumping","bronze","NOR","Norway",FALSE
32498,1964,"ski jumping","gold","NOR","Norway",FALSE
32498,1964,"ski jumping","silver","FIN","Finland",FALSE
32498,1964,"ski jumping","bronze","NOR","Norway",FALSE
32498,1968,"ski jumping","gold","TCH","Czechoslovakia",FALSE
32498,1968,"ski jumping","silver","AUT","Austria",FALSE
32498,1968,"ski jumping","bronze","AUT","Austria",FALSE
32498,1968,"ski jumping","gold","URS","USSR",FALSE
32498,1968,"ski jumping","silver","TCH","Czechoslovakia",FALSE
32498,1968,"ski jumping","bronze","NOR","Norway",FALSE
32498,1972,"ski jumping","gold","JPN","Japan",TRUE
32498,1972,"ski jumping","silver","JPN","Japan",TRUE
32498,1972,"ski jumping","bronze","JPN","Japan",TRUE
32498,1972,"ski jumping","gold","POL","Poland",FALSE
32498,1972,"ski jumping","silver","SUI","Switzerland",FALSE
32498,1972,"ski jumping","bronze","GER","German Democratic Republic (1955-1990, ",FALSE
32498,1976,"ski jumping","gold","GER","German Democratic Republic (1955-1990, ",FALSE
32498,1976,"ski jumping","silver","GER","German Democratic Republic (1955-1990, ",FALSE
32498,1976,"ski jumping","bronze","AUT","Austria",TRUE
32498,1976,"ski jumping","gold","AUT","Austria",TRUE
32498,1976,"ski jumping","silver","AUT","Austria",TRUE
32498,1976,"ski jumping","bronze","GER","German Democratic Republic (1955-1990, ",FALSE
32498,1980,"ski jumping","gold","AUT","Austria",FALSE
32498,1980,"ski jumping","silver","JPN","Japan",FALSE
32498,1980,"ski jumping","bronze","GER","German Democratic Republic (1955-1990, ",FALSE
32498,1980,"ski jumping","gold","FIN","Finland",FALSE
32498,1980,"ski jumping","silver","AUT","Austria",FALSE
32498,1980,"ski jumping","bronze","FIN","Finland",FALSE
32498,1984,"ski jumping","gold","GER","German Democratic Republic (1955-1990, ",FALSE
32498,1984,"ski jumping","silver","FIN","Finland",FALSE
32498,1984,"ski jumping","bronze","FIN","Finland",FALSE
32498,1984,"ski jumping","gold","FIN","Finland",FALSE
32498,1984,"ski jumping","silver","GER","German Democratic Republic (1955-1990, ",FALSE
32498,1984,"ski jumping","bronze","TCH","Czechoslovakia",FALSE
32498,1988,"ski jumping","gold","FIN","Finland",FALSE
32498,1988,"ski jumping","silver","TCH","Czechoslovakia",FALSE
32498,1988,"ski jumping","bronze","TCH","Czechoslovakia",FALSE
32498,1988,"ski jumping","gold","FIN","Finland",FALSE
32498,1988,"ski jumping","silver","NOR","Norway",FALSE
32498,1988,"ski jumping","bronze","YUG","Yugoslavia",FALSE
32498,1988,"ski jumping","gold","FIN","Finland",FALSE
32498,1988,"ski jumping","silver","YUG","Yugoslavia",FALSE
32498,1988,"ski jumping","bronze","NOR","Norway",FALSE
32498,1992,"ski jumping","gold","AUT","Austria",FALSE
32498,1992,"ski jumping","silver","AUT","Austria",FALSE
32498,1992,"ski jumping","bronze","FIN","Finland",FALSE
32498,1992,"ski jumping","gold","FIN","Finland",FALSE
32498,1992,"ski jumping","silver","AUT","Austria",FALSE
32498,1992,"ski jumping","bronze","AUT","Austria",FALSE
32498,1992,"ski jumping","gold","FIN","Finland",FALSE
32498,1992,"ski jumping","silver","AUT","Austria",FALSE
32498,1992,"ski jumping","bronze","TCH","Czechoslovakia",FALSE
32498,1994,"ski jumping","gold","NOR","Norway",TRUE
32498,1994,"ski jumping","silver","NOR","Norway",TRUE
32498,1994,"ski jumping","bronze","GER","Germany",FALSE
32498,1994,"ski jumping","gold","GER","Germany",FALSE
32498,1994,"ski jumping","silver","NOR","Norway",TRUE
32498,1994,"ski jumping","bronze","AUT","Austria",FALSE
32498,1994,"ski jumping","gold","GER","Germany",FALSE
32498,1994,"ski jumping","silver","JPN","Japan",FALSE
32498,1994,"ski jumping","bronze","AUT","Austria",FALSE
32498,1998,"ski jumping","gold","FIN","Finland",FALSE
32498,1998,"ski jumping","silver","JPN","Japan",TRUE
32498,1998,"ski jumping","bronze","AUT","Austria",FALSE
32498,1998,"ski jumping","gold","JPN","Japan",TRUE
32498,1998,"ski jumping","silver","FIN","Finland",FALSE
32498,1998,"ski jumping","bronze","JPN","Japan",TRUE
32498,1998,"ski jumping","gold","JPN","Japan",TRUE
32498,1998,"ski jumping","silver","GER","Germany",FALSE
32498,1998,"ski jumping","bronze","AUT","Austria",FALSE
32498,2002,"ski jumping","gold","SUI","Switzerland",FALSE
32498,2002,"ski jumping","silver","GER","Germany",FALSE
32498,2002,"ski jumping","bronze","POL","Poland",FALSE
32498,2002,"ski jumping","gold","SUI","Switzerland",FALSE
32498,2002,"ski jumping","silver","POL","Poland",FALSE
32498,2002,"ski jumping","bronze","FIN","Finland",FALSE
32498,2002,"ski jumping","gold","GER","Germany",FALSE
32498,2002,"ski jumping","silver","FIN","Finland",FALSE
32498,2002,"ski jumping","bronze","SLO","Slovenia",FALSE
32498,2006,"ski jumping","gold","NOR","Norway",FALSE
32498,2006,"ski jumping","silver","FIN","Finland",FALSE
32498,2006,"ski jumping","bronze","NOR","Norway",FALSE
32498,2006,"ski jumping","gold","AUT","Austria",FALSE
32498,2006,"ski jumping","silver","AUT","Austria",FALSE
32498,2006,"ski jumping","bronze","NOR","Norway",FALSE
32498,2006,"ski jumping","gold","AUT","Austria",FALSE
32498,2006,"ski jumping","silver","FIN","Finland",FALSE
32498,2006,"ski jumping","bronze","NOR","Norway",FALSE
32498,2010,"ski jumping","gold","SUI","Switzerland",FALSE
32498,2010,"ski jumping","silver","POL","Poland",FALSE
32498,2010,"ski jumping","bronze","AUT","Austria",FALSE
32498,2010,"ski jumping","gold","SUI","Switzerland",FALSE
32498,2010,"ski jumping","silver","POL","Poland",FALSE
32498,2010,"ski jumping","bronze","AUT","Austria",FALSE
32498,2010,"ski jumping","gold","AUT","Austria",FALSE
32498,2010,"ski jumping","silver","GER","Germany",FALSE
32498,2010,"ski jumping","bronze","NOR","Norway",FALSE
31853,1924,"speed skating","gold","FIN","Finland",FALSE
31853,1924,"speed skating","silver","NOR","Norway",FALSE
31853,1924,"speed skating","bronze","FIN","Finland",FALSE
31853,1924,"speed skating","gold","USA","United States of America",FALSE
31853,1924,"speed skating","silver","NOR","Norway",FALSE
31853,1924,"speed skating","bronze","FIN","Finland",FALSE
31853,1924,"speed skating","gold","FIN","Finland",FALSE
31853,1924,"speed skating","silver","NOR","Norway",FALSE
31853,1924,"speed skating","bronze","NOR","Norway",FALSE
31853,1924,"speed skating","gold","FIN","Finland",FALSE
31853,1924,"speed skating","silver","FIN","Finland",FALSE
31853,1924,"speed skating","bronze","NOR","Norway",FALSE
31853,1924,"speed skating","gold","FIN","Finland",FALSE
31853,1924,"speed skating","silver","FIN","Finland",FALSE
31853,1924,"speed skating","bronze","NOR","Norway",FALSE
31853,1928,"speed skating","gold","FIN","Finland",FALSE
31853,1928,"speed skating","silver","NOR","Norway",FALSE
31853,1928,"speed skating","bronze","USA","United States of America",FALSE
31853,1928,"speed skating","gold","FIN","Finland",FALSE
31853,1928,"speed skating","silver","NOR","Norway",FALSE
31853,1928,"speed skating","bronze","NOR","Norway",FALSE
31853,1928,"speed skating","gold","NOR","Norway",FALSE
31853,1928,"speed skating","silver","FIN","Finland",FALSE
31853,1928,"speed skating","bronze","NOR","Norway",FALSE
31853,1932,"speed skating","gold","USA","United States of America",TRUE
31853,1932,"speed skating","silver","NOR","Norway",FALSE
31853,1932,"speed skating","bronze","CAN","Canada",FALSE
31853,1932,"speed skating","gold","USA","United States of America",TRUE
31853,1932,"speed skating","silver","CAN","Canada",FALSE
31853,1932,"speed skating","bronze","CAN","Canada",FALSE
31853,1932,"speed skating","gold","USA","United States of America",TRUE
31853,1932,"speed skating","silver","USA","United States of America",TRUE
31853,1932,"speed skating","bronze","CAN","Canada",FALSE
31853,1932,"speed skating","gold","USA","United States of America",TRUE
31853,1932,"speed skating","silver","NOR","Norway",FALSE
31853,1932,"speed skating","bronze","CAN","Canada",FALSE
31853,1936,"speed skating","gold","NOR","Norway",FALSE
31853,1936,"speed skating","silver","NOR","Norway",FALSE
31853,1936,"speed skating","bronze","USA","United States of America",FALSE
31853,1936,"speed skating","gold","NOR","Norway",FALSE
31853,1936,"speed skating","silver","NOR","Norway",FALSE
31853,1936,"speed skating","bronze","FIN","Finland",FALSE
31853,1936,"speed skating","gold","NOR","Norway",FALSE
31853,1936,"speed skating","silver","FIN","Finland",FALSE
31853,1936,"speed skating","bronze","FIN","Finland",FALSE
31853,1936,"speed skating","gold","NOR","Norway",FALSE
31853,1936,"speed skating","silver","FIN","Finland",FALSE
31853,1936,"speed skating","bronze","AUT","Austria",FALSE
31853,1948,"speed skating","gold","NOR","Norway",FALSE
31853,1948,"speed skating","silver","USA","United States of America",FALSE
31853,1948,"speed skating","bronze","NOR","Norway",FALSE
31853,1948,"speed skating","gold","NOR","Norway",FALSE
31853,1948,"speed skating","silver","SWE","Sweden",FALSE
31853,1948,"speed skating","bronze","NOR","Norway",FALSE
31853,1948,"speed skating","gold","NOR","Norway",FALSE
31853,1948,"speed skating","silver","NOR","Norway",FALSE
31853,1948,"speed skating","bronze","SWE","Sweden",FALSE
31853,1948,"speed skating","gold","SWE","Sweden",FALSE
31853,1948,"speed skating","silver","FIN","Finland",FALSE
31853,1948,"speed skating","bronze","FIN","Finland",FALSE
31853,1952,"speed skating","gold","USA","United States of America",FALSE
31853,1952,"speed skating","silver","USA","United States of America",FALSE
31853,1952,"speed skating","bronze","NOR","Norway",TRUE
31853,1952,"speed skating","gold","NOR","Norway",TRUE
31853,1952,"speed skating","silver","NED","Netherlands",FALSE
31853,1952,"speed skating","bronze","NOR","Norway",TRUE
31853,1952,"speed skating","gold","NOR","Norway",TRUE
31853,1952,"speed skating","silver","NED","Netherlands",FALSE
31853,1952,"speed skating","bronze","NOR","Norway",TRUE
31853,1952,"speed skating","gold","NOR","Norway",TRUE
31853,1952,"speed skating","silver","NED","Netherlands",FALSE
31853,1952,"speed skating","bronze","SWE","Sweden",FALSE
31853,1956,"speed skating","gold","URS","USSR",FALSE
31853,1956,"speed skating","silver","URS","USSR",FALSE
31853,1956,"speed skating","bronze","NOR","Norway",FALSE
31853,1956,"speed skating","gold","URS","USSR",FALSE
31853,1956,"speed skating","silver","URS","USSR",FALSE
31853,1956,"speed skating","bronze","FIN","Finland",FALSE
31853,1956,"speed skating","gold","URS","USSR",FALSE
31853,1956,"speed skating","silver","SWE","Sweden",FALSE
31853,1956,"speed skating","bronze","URS","USSR",FALSE
31853,1956,"speed skating","gold","SWE","Sweden",FALSE
31853,1956,"speed skating","silver","NOR","Norway",FALSE
31853,1956,"speed skating","bronze","URS","USSR",FALSE
31853,1960,"speed skating","gold","URS","USSR",FALSE
31853,1960,"speed skating","silver","USA","United States of America",TRUE
31853,1960,"speed skating","bronze","URS","USSR",FALSE
31853,1960,"speed skating","gold","NOR","Norway",FALSE
31853,1960,"speed skating","silver","URS","USSR",FALSE
31853,1960,"speed skating","bronze","URS","USSR",FALSE
31853,1960,"speed skating","gold","URS","USSR",FALSE
31853,1960,"speed skating","silver","NOR","Norway",FALSE
31853,1960,"speed skating","bronze","NED","Netherlands",FALSE
31853,1960,"speed skating","gold","NOR","Norway",FALSE
31853,1960,"speed skating","silver","URS","USSR",FALSE
31853,1960,"speed skating","bronze","SWE","Sweden",FALSE
31853,1960,"speed skating","gold","GER","United Team of Germany (1956,1960,1964)",FALSE
31853,1960,"speed skating","silver","URS","USSR",FALSE
31853,1960,"speed skating","bronze","USA","United States of America",TRUE
31853,1960,"speed skating","gold","URS","USSR",FALSE
31853,1960,"speed skating","silver","GER","United Team of Germany (1956,1960,1964)",FALSE
31853,1960,"speed skating","bronze","URS","USSR",FALSE
31853,1960,"speed skating","gold","URS","USSR",FALSE
31853,1960,"speed skating","silver","POL","Poland",FALSE
31853,1960,"speed skating","bronze","POL","Poland",FALSE
31853,1960,"speed skating","gold","URS","USSR",FALSE
31853,1960,"speed skating","silver","URS","USSR",FALSE
31853,1960,"speed skating","bronze","FIN","Finland",FALSE
31853,1964,"speed skating","gold","USA","United States of America",FALSE
31853,1964,"speed skating","silver","URS","USSR",FALSE
31853,1964,"speed skating","bronze","NOR","Norway",FALSE
31853,1964,"speed skating","gold","URS","USSR",FALSE
31853,1964,"speed skating","silver","NED","Netherlands",FALSE
31853,1964,"speed skating","bronze","NOR","Norway",FALSE
31853,1964,"speed skating","gold","NOR","Norway",FALSE
31853,1964,"speed skating","silver","NOR","Norway",FALSE
31853,1964,"speed skating","bronze","NOR","Norway",FALSE
31853,1964,"speed skating","gold","SWE","Sweden",FALSE
31853,1964,"speed skating","silver","NOR","Norway",FALSE
31853,1964,"speed skating","bronze","NOR","Norway",FALSE
31853,1964,"speed skating","gold","URS","USSR",FALSE
31853,1964,"speed skating","silver","URS","USSR",FALSE
31853,1964,"speed skating","bronze","URS","USSR",FALSE
31853,1964,"speed skating","gold","URS","USSR",FALSE
31853,1964,"speed skating","silver","URS","USSR",FALSE
31853,1964,"speed skating","bronze","FIN","Finland",FALSE
31853,1964,"speed skating","gold","URS","USSR",FALSE
31853,1964,"speed skating","silver","FIN","Finland",FALSE
31853,1964,"speed skating","bronze","URS","USSR",FALSE
31853,1964,"speed skating","gold","URS","USSR",FALSE
31853,1964,"speed skating","silver","URS","USSR",FALSE
31853,1964,"speed skating","bronze","PRK","Democratic People's Republic of Korea",FALSE
31853,1968,"speed skating","gold","GER","Federal Republic of Germany (1950-1990, &quot;GER&quot; since) ",FALSE
31853,1968,"speed skating","silver","NOR","Norway",FALSE
31853,1968,"speed skating","bronze","USA","United States of America",FALSE
31853,1968,"speed skating","gold","NED","Netherlands",FALSE
31853,1968,"speed skating","silver","NOR","Norway",FALSE
31853,1968,"speed skating","bronze","NED","Netherlands",FALSE
31853,1968,"speed skating","gold","NOR","Norway",FALSE
31853,1968,"speed skating","silver","NED","Netherlands",FALSE
31853,1968,"speed skating","bronze","NED","Netherlands",FALSE
31853,1968,"speed skating","gold","SWE","Sweden",FALSE
31853,1968,"speed skating","silver","NOR","Norway",FALSE
31853,1968,"speed skating","bronze","SWE","Sweden",FALSE
31853,1968,"speed skating","gold","URS","USSR",FALSE
31853,1968,"speed skating","silver","USA","United States of America",FALSE
31853,1968,"speed skating","bronze","USA","United States of America",FALSE
31853,1968,"speed skating","gold","NED","Netherlands",FALSE
31853,1968,"speed skating","silver","URS","USSR",FALSE
31853,1968,"speed skating","bronze","USA","United States of America",FALSE
31853,1968,"speed skating","gold","FIN","Finland",FALSE
31853,1968,"speed skating","silver","NED","Netherlands",FALSE
31853,1968,"speed skating","bronze","NED","Netherlands",FALSE
31853,1968,"speed skating","gold","NED","Netherlands",FALSE
31853,1968,"speed skating","silver","FIN","Finland",FALSE
31853,1968,"speed skating","bronze","NED","Netherlands",FALSE
31853,1972,"speed skating","gold","GER","Federal Republic of Germany (1950-1990, &quot;GER&quot; since) ",FALSE
31853,1972,"speed skating","silver","SWE","Sweden",FALSE
31853,1972,"speed skating","bronze","URS","USSR",FALSE
31853,1972,"speed skating","gold","NED","Netherlands",FALSE
31853,1972,"speed skating","silver","NOR","Norway",FALSE
31853,1972,"speed skating","bronze","SWE","Sweden",FALSE
31853,1972,"speed skating","gold","NED","Netherlands",FALSE
31853,1972,"speed skating","silver","NOR","Norway",FALSE
31853,1972,"speed skating","bronze","NOR","Norway",FALSE
31853,1972,"speed skating","gold","NED","Netherlands",FALSE
31853,1972,"speed skating","silver","NED","Netherlands",FALSE
31853,1972,"speed skating","bronze","NOR","Norway",FALSE
31853,1972,"speed skating","gold","USA","United States of America",FALSE
31853,1972,"speed skating","silver","URS","USSR",FALSE
31853,1972,"speed skating","bronze","URS","USSR",FALSE
31853,1972,"speed skating","gold","GER","Federal Republic of Germany (1950-1990, &quot;GER&quot; since) ",FALSE
31853,1972,"speed skating","silver","NED","Netherlands",FALSE
31853,1972,"speed skating","bronze","USA","United States of America",FALSE
31853,1972,"speed skating","gold","USA","United States of America",FALSE
31853,1972,"speed skating","silver","NED","Netherlands",FALSE
31853,1972,"speed skating","bronze","NED","Netherlands",FALSE
31853,1972,"speed skating","gold","NED","Netherlands",FALSE
31853,1972,"speed skating","silver","USA","United States of America",FALSE
31853,1972,"speed skating","bronze","NED","Netherlands",FALSE
31853,1976,"speed skating","gold","URS","USSR",FALSE
31853,1976,"speed skating","silver","URS","USSR",FALSE
31853,1976,"speed skating","bronze","USA","United States of America",FALSE
31853,1976,"speed skating","gold","USA","United States of America",FALSE
31853,1976,"speed skating","silver","NOR","Norway",FALSE
